date,setup_amount,return_rate,tab_type,method,collection_time
2020.06.15,27424.11542287,0.0,SRI,JavaScript,2025-06-15 01:28:44
2020.06.16,27391.93794418,-1.0978,SRI,JavaScript,2025-06-15 01:28:44
2020.06.17,26920.10170045,-0.0645,SRI,JavaScript,2025-06-15 01:28:44
2020.06.18,26852.27861169,0.1716,SRI,JavaScript,2025-06-15 01:28:44
2020.06.19,26831.05584233,0.1668,SRI,JavaScript,2025-06-15 01:28:44
2020.06.22,26592.04558161,0.24,SRI,JavaScript,2025-06-15 01:28:44
2020.06.23,26635.19269989,0.2472,SRI,JavaScript,2025-06-15 01:28:44
2020.06.24,26609.42236623,0.328,SRI,JavaScript,2025-06-15 01:28:44
2020.06.25,26651.26646134,0.6896,SRI,JavaScript,2025-06-15 01:28:44
2020.06.26,26433.17978988,0.1582,SRI,JavaScript,2025-06-15 01:28:44
2020.06.29,26414.710542,0.3501,SRI,JavaScript,2025-06-15 01:28:44
2020.06.30,26445.42026652,-0.0173,SRI,JavaScript,2025-06-15 01:28:44
2020.07.01,26448.53133897,0.1096,SRI,JavaScript,2025-06-15 01:28:44
2020.07.02,26433.33740475,0.1183,SRI,JavaScript,2025-06-15 01:28:44
2020.07.03,26872.39328598,0.5343,SRI,JavaScript,2025-06-15 01:28:44
2020.07.06,26852.40241175,0.8074,SRI,JavaScript,2025-06-15 01:28:44
2020.07.07,26811.04437929,1.1133,SRI,JavaScript,2025-06-15 01:28:44
2020.07.08,26831.32592187,1.0113,SRI,JavaScript,2025-06-15 01:28:44
2020.07.09,26738.2785068,0.9883,SRI,JavaScript,2025-06-15 01:28:44
2020.07.10,26691.85707416,1.1731,SRI,JavaScript,2025-06-15 01:28:44
2020.07.13,26699.56752719,1.0689,SRI,JavaScript,2025-06-15 01:28:44
2020.07.14,26696.77059128,1.3928,SRI,JavaScript,2025-06-15 01:28:44
2020.07.15,26691.91149863,1.367,SRI,JavaScript,2025-06-15 01:28:44
2020.07.16,26685.91130564,1.5098,SRI,JavaScript,2025-06-15 01:28:44
2020.07.17,26696.58559284,1.4203,SRI,JavaScript,2025-06-15 01:28:44
2020.07.20,26729.36781392,1.6004,SRI,JavaScript,2025-06-15 01:28:44
2020.07.21,26791.04295252,1.5856,SRI,JavaScript,2025-06-15 01:28:44
2020.07.22,26840.98866134,1.9593,SRI,JavaScript,2025-06-15 01:28:44
2020.07.23,26843.87326445,2.003,SRI,JavaScript,2025-06-15 01:28:44
2020.07.24,26891.2683241,1.9774,SRI,JavaScript,2025-06-15 01:28:44
2020.07.27,26889.84540683,1.8147,SRI,JavaScript,2025-06-15 01:28:44
2020.07.28,26937.34332596,1.941,SRI,JavaScript,2025-06-15 01:28:44
2020.07.29,27007.09283644,2.3394,SRI,JavaScript,2025-06-15 01:28:44
2020.07.30,26981.22368298,2.4358,SRI,JavaScript,2025-06-15 01:28:44
2020.07.31,26960.64121816,2.5931,SRI,JavaScript,2025-06-15 01:28:44
2020.08.03,26939.78250586,2.4209,SRI,JavaScript,2025-06-15 01:28:44
2020.08.04,26986.29633725,2.5965,SRI,JavaScript,2025-06-15 01:28:44
2020.08.05,26994.43192327,2.9072,SRI,JavaScript,2025-06-15 01:28:44
2020.08.06,27017.06451449,3.2696,SRI,JavaScript,2025-06-15 01:28:44
2020.08.07,27003.05204188,3.6111,SRI,JavaScript,2025-06-15 01:28:44
2020.08.10,26943.72097337,3.7175,SRI,JavaScript,2025-06-15 01:28:44
2020.08.11,27036.88639473,4.0846,SRI,JavaScript,2025-06-15 01:28:44
2020.08.12,27129.92678086,4.3399,SRI,JavaScript,2025-06-15 01:28:44
2020.08.13,27100.42956789,4.3599,SRI,JavaScript,2025-06-15 01:28:44
2020.08.14,27040.89376929,4.4514,SRI,JavaScript,2025-06-15 01:28:44
2020.08.18,27058.33789819,4.1254,SRI,JavaScript,2025-06-15 01:28:44
2020.08.19,27200.83428487,3.4891,SRI,JavaScript,2025-06-15 01:28:44
2020.08.20,27211.30992581,3.6926,SRI,JavaScript,2025-06-15 01:28:44
2020.08.21,27173.60448525,2.7652,SRI,JavaScript,2025-06-15 01:28:44
2020.08.24,27184.85083566,3.0203,SRI,JavaScript,2025-06-15 01:28:44
2020.08.25,27245.60981045,3.3462,SRI,JavaScript,2025-06-15 01:28:44
2020.08.26,27250.73891897,3.8016,SRI,JavaScript,2025-06-15 01:28:44
2020.08.27,27203.96785435,3.8668,SRI,JavaScript,2025-06-15 01:28:44
2020.08.28,27170.51152462,3.664,SRI,JavaScript,2025-06-15 01:28:44
2020.08.31,27114.03560714,3.7678,SRI,JavaScript,2025-06-15 01:28:44
2020.09.01,26973.714087,3.4731,SRI,JavaScript,2025-06-15 01:28:44
2020.09.02,26844.31835247,3.7145,SRI,JavaScript,2025-06-15 01:28:44
2020.09.03,26658.74625699,3.9258,SRI,JavaScript,2025-06-15 01:28:44
2020.09.04,27250.22126551,4.3351,SRI,JavaScript,2025-06-15 01:28:44
2020.09.07,27202.91206385,4.0898,SRI,JavaScript,2025-06-15 01:28:44
2020.09.08,27376.16813975,4.1532,SRI,JavaScript,2025-06-15 01:28:44
2020.09.09,27449.92222663,4.3053,SRI,JavaScript,2025-06-15 01:28:44
2020.09.10,27426.24629316,4.0421,SRI,JavaScript,2025-06-15 01:28:44
2020.09.11,27382.82201997,4.4099,SRI,JavaScript,2025-06-15 01:28:44
2020.09.14,27395.24461764,4.3834,SRI,JavaScript,2025-06-15 01:28:44
2020.09.15,27284.96437894,4.6539,SRI,JavaScript,2025-06-15 01:28:44
2020.09.16,27364.08241936,4.8784,SRI,JavaScript,2025-06-15 01:28:44
2020.09.17,27365.44085112,4.8029,SRI,JavaScript,2025-06-15 01:28:44
2020.09.18,27394.06735737,4.4657,SRI,JavaScript,2025-06-15 01:28:44
2020.09.21,27559.12310744,4.4549,SRI,JavaScript,2025-06-15 01:28:44
2020.09.22,27480.8429683,4.1555,SRI,JavaScript,2025-06-15 01:28:44
2020.09.23,27528.55765898,3.452,SRI,JavaScript,2025-06-15 01:28:44
2020.09.24,27563.33675998,3.523,SRI,JavaScript,2025-06-15 01:28:44
2020.09.25,27574.33222485,2.8829,SRI,JavaScript,2025-06-15 01:28:44
2020.09.28,27621.90535813,2.9033,SRI,JavaScript,2025-06-15 01:28:44
2020.09.29,27649.57693439,3.3641,SRI,JavaScript,2025-06-15 01:28:44
2020.10.05,27667.89173724,3.7282,SRI,JavaScript,2025-06-15 01:28:44
2020.10.06,27510.53861152,4.1368,SRI,JavaScript,2025-06-15 01:28:44
2020.10.07,27349.43110628,4.2474,SRI,JavaScript,2025-06-15 01:28:44
2020.10.08,27349.79662546,4.4975,SRI,JavaScript,2025-06-15 01:28:44
2020.10.12,27314.63049257,4.5759,SRI,JavaScript,2025-06-15 01:28:44
2020.10.13,27628.18684343,4.7457,SRI,JavaScript,2025-06-15 01:28:44
2020.10.14,27783.24080598,4.8446,SRI,JavaScript,2025-06-15 01:28:44
2020.10.15,27850.73612415,4.5507,SRI,JavaScript,2025-06-15 01:28:44
2020.10.16,28110.09789672,4.3634,SRI,JavaScript,2025-06-15 01:28:44
2020.10.19,29187.23404992,4.0007,SRI,JavaScript,2025-06-15 01:28:44
2020.10.20,29259.44413622,3.9381,SRI,JavaScript,2025-06-15 01:28:44
2020.10.21,29796.85075661,4.1313,SRI,JavaScript,2025-06-15 01:28:44
