date,setup_amount,return_rate,tab_type,method,collection_time
2025.06.11,77087.5991007,0.0,SRI,JavaScript,2025-07-11 01:19:06
2025.06.12,76569.60744273,0.2767,SRI,JavaScript,2025-07-11 01:19:06
2025.06.13,76505.60000671,0.2914,SRI,JavaScript,2025-07-11 01:19:06
2025.06.16,76622.74180888,0.1684,SRI,JavaScript,2025-07-11 01:19:06
2025.06.17,76799.80962361,0.4558,SRI,JavaScript,2025-07-11 01:19:06
2025.06.18,77107.19218806,0.5535,SRI,JavaScript,2025-07-11 01:19:06
2025.06.19,77022.200739,0.6162,SRI,JavaScript,2025-07-11 01:19:06
2025.06.20,76922.80403739,0.6807,SRI,JavaScript,2025-07-11 01:19:06
2025.06.23,76863.28621973,0.8904,SRI,JavaScript,2025-07-11 01:19:06
2025.06.24,76789.06389839,0.8733,SRI,JavaScript,2025-07-11 01:19:06
2025.06.25,76147.86962064,1.4016,SRI,JavaScript,2025-07-11 01:19:06
2025.06.26,75431.73504162,1.5199,SRI,JavaScript,2025-07-11 01:19:06
2025.06.27,74814.94739577,1.3969,SRI,JavaScript,2025-07-11 01:19:06
2025.06.30,74660.0826098,1.3777,SRI,JavaScript,2025-07-11 01:19:06
2025.07.01,74000.19776076,1.5285,SRI,JavaScript,2025-07-11 01:19:06
2025.07.02,74027.25828344,1.6582,SRI,JavaScript,2025-07-11 01:19:06
2025.07.03,74460.96626376,1.5072,SRI,JavaScript,2025-07-11 01:19:06
2025.07.04,74519.88212642,1.787,SRI,JavaScript,2025-07-11 01:19:06
2025.07.07,74605.85854372,1.4257,SRI,JavaScript,2025-07-11 01:19:06
2025.07.08,74547.93874193,1.4985,SRI,JavaScript,2025-07-11 01:19:06
2025.07.09,74524.35659093,1.8386,SRI,JavaScript,2025-07-11 01:19:06
2025.07.10,74616.18288088,1.9424,SRI,JavaScript,2025-07-11 01:19:06
2025.07.11,74827.69888321,2.3154,SRI,JavaScript,2025-07-11 01:19:06
2025.06.11,,,SRI,OCR,2025-07-11 01:19:06
2025.06.19,,,SRI,OCR,2025-07-11 01:19:06
2025.06.27,,,SRI,OCR,2025-07-11 01:19:06
2025.07.07,,,SRI,OCR,2025-07-11 01:19:06
2025.06.11,12914.16565853,0.0,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.12,12558.60550466,1.1992,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.13,12375.01353579,1.2604,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.16,12202.1391974,0.6532,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.17,12150.41651185,2.1881,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.18,12061.5161475,2.3926,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.19,11988.84366177,2.7343,ESG_주식,JavaScript,2025-07-11 01:19:06
2025.06.20,11838.50155464,2.9851,ESG_주식,JavaScript,2025-07-11 01:19:06
