date,setup_amount,return_rate,tab_type,method,collection_time
2025.09.24,92476.51650334,0.0,SRI,JavaScript,2025-10-24 01:08:21
2025.09.25,92556.16637752,-0.0947,SRI,JavaScript,2025-10-24 01:08:21
2025.09.26,92841.82328099,-0.2165,SRI,JavaScript,2025-10-24 01:08:21
2025.09.29,93220.57917297,-0.6027,SRI,JavaScript,2025-10-24 01:08:21
2025.09.30,93316.12806678,-0.3708,SRI,JavaScript,2025-10-24 01:08:21
2025.10.01,92252.63223019,-0.3464,SRI,JavaScript,2025-10-24 01:08:21
2025.10.02,91999.57227281,-0.1964,SRI,JavaScript,2025-10-24 01:08:21
2025.10.10,93726.34170774,0.2945,SRI,JavaScript,2025-10-24 01:08:21
2025.10.13,93699.21139893,0.7036,SRI,JavaScript,2025-10-24 01:08:21
2025.10.14,93629.75853777,0.5135,SRI,JavaScript,2025-10-24 01:08:21
2025.10.15,93231.85278827,0.5144,SRI,JavaScript,2025-10-24 01:08:21
2025.10.16,92841.52722342,0.9225,SRI,JavaScript,2025-10-24 01:08:21
2025.10.17,92707.15727725,1.2682,SRI,JavaScript,2025-10-24 01:08:21
2025.10.20,92754.17375057,1.315,SRI,JavaScript,2025-10-24 01:08:21
2025.10.21,92917.03006981,1.5255,SRI,JavaScript,2025-10-24 01:08:21
2025.10.22,92964.94399702,1.5769,SRI,JavaScript,2025-10-24 01:08:21
2025.10.23,92988.43163452,1.8445,SRI,JavaScript,2025-10-24 01:08:21
2025.10.24,92961.25897668,1.6496,SRI,JavaScript,2025-10-24 01:08:21
2025.09.24,,,SRI,OCR,2025-10-24 01:08:21
2025.10.01,,,SRI,OCR,2025-10-24 01:08:21
2025.10.15,,,SRI,OCR,2025-10-24 01:08:21
2025.10.22,,,SRI,OCR,2025-10-24 01:08:21
2025.09.24,11047.62777762,0.0,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.09.25,11023.93406426,-0.44,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.09.26,11024.11022426,-0.7671,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.09.29,11037.35408729,-2.6678,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.09.30,11044.14514519,-1.4807,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.01,11036.49326701,-1.3956,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.02,11018.51436346,-0.5581,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.10,10731.72996855,1.5848,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.13,10701.94890219,3.6187,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.14,10661.68556158,2.3781,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.15,10668.44656288,2.1017,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.16,10665.06932745,4.1567,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.17,10654.10515366,6.2387,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.20,10623.09202807,6.0605,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.21,10600.68721851,7.441,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.22,10574.85141204,7.7164,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.23,10555.33507415,8.839,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.10.24,10558.10055527,8.0674,ESG_주식,JavaScript,2025-10-24 01:08:21
2025.09.24,,,ESG_주식,OCR,2025-10-24 01:08:21
2025.10.01,,,ESG_주식,OCR,2025-10-24 01:08:21
2025.10.15,,,ESG_주식,OCR,2025-10-24 01:08:21
2025.10.22,,,ESG_주식,OCR,2025-10-24 01:08:21
2025.09.24,78245.14729688,0.0,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.09.25,78348.93302628,-0.0142,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.09.26,78629.0244094,-0.0846,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.09.29,78997.39188229,-0.1114,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.09.30,79088.86067328,-0.1047,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.01,78031.25869162,-0.1046,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.02,77796.70314693,-0.1253,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.10,79810.65793435,-0.0148,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.13,79812.56935292,0.0141,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.14,79784.45947486,0.0947,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.15,79381.91584437,0.1453,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.16,78998.55053992,0.1767,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.17,78876.14611856,0.1112,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.20,78958.15921039,0.2143,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.21,79144.74672419,0.1582,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.22,79217.81783251,0.1412,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.23,79253.49016828,0.2183,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.10.24,79224.04102202,0.1575,ESG_채권,JavaScript,2025-10-24 01:08:21
2025.09.24,,,ESG_채권,OCR,2025-10-24 01:08:21
2025.10.01,,,ESG_채권,OCR,2025-10-24 01:08:21
2025.10.15,,,ESG_채권,OCR,2025-10-24 01:08:21
2025.10.22,,,ESG_채권,OCR,2025-10-24 01:08:21
