date,setup_amount,return_rate,tab_type,method,collection_time
2025.10.21,,,SRI,OCR,2025-11-21 01:13:36
2025.10.29,,,SRI,OCR,2025-11-21 01:13:36
2025.11.06,,,SRI,OCR,2025-11-21 01:13:36
2025.11.14,,,SRI,OCR,2025-11-21 01:13:36
2025.10.21,10600.68721851,0.0,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.22,10574.85141204,0.2563,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.23,10555.33507415,1.3012,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.24,10558.10055527,0.583,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.27,10545.01858968,2.6223,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.28,10535.99970809,5.0189,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.29,10496.25920868,4.6586,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.30,10523.21237902,6.2832,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.31,10523.9978787,6.7862,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.03,10549.23483169,6.9805,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.04,10543.44599075,9.8087,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.05,10528.25762625,7.9115,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.06,10543.3995453,4.9624,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.07,10531.59759534,5.6532,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.10,10520.29181444,3.7736,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.11,10527.97390796,6.0532,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.12,10545.83051214,7.1323,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.13,10543.54744046,7.8193,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.14,10517.28124203,8.2872,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.17,10483.09500871,4.3465,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.18,10500.90903716,6.1328,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.19,10499.11953929,3.2873,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.20,10503.93598873,2.4824,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.11.21,10514.9139057,4.2857,ESG_주식,JavaScript,2025-11-21 01:13:36
2025.10.21,,,ESG_주식,OCR,2025-11-21 01:13:36
2025.10.29,,,ESG_주식,OCR,2025-11-21 01:13:36
2025.11.06,,,ESG_주식,OCR,2025-11-21 01:13:36
2025.11.14,,,ESG_주식,OCR,2025-11-21 01:13:36
2025.10.21,79144.74672419,0.0,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.22,79217.81783251,-0.0169,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.23,79253.49016828,0.0601,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.24,79224.04102202,-0.0006,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.27,79116.39482572,0.0385,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.28,79005.78898509,-0.023,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.29,79305.55779471,-0.0158,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.30,78890.94197855,-0.0786,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.31,78649.73478304,-0.2099,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.03,77782.63907321,-0.1761,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.04,80073.84957054,-0.2258,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.05,79984.4724123,-0.213,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.06,78930.62445856,-0.2613,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.07,78288.6642858,-0.4068,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.10,76845.25116894,-0.4515,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.11,75544.12016321,-0.4331,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.12,74877.39771325,-0.3662,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.13,73278.83579337,-0.5068,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.14,72443.86885899,-0.543,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.17,71844.74322907,-0.6121,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.18,70910.35091419,-0.5554,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.19,69667.5878195,-0.4857,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.20,68935.3840415,-0.4844,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.11.21,68439.43647537,-0.5553,ESG_채권,JavaScript,2025-11-21 01:13:36
2025.10.21,,,ESG_채권,OCR,2025-11-21 01:13:36
2025.10.29,,,ESG_채권,OCR,2025-11-21 01:13:36
2025.11.06,,,ESG_채권,OCR,2025-11-21 01:13:36
2025.11.14,,,ESG_채권,OCR,2025-11-21 01:13:36
