date,setup_amount,return_rate,tab_type,method,collection_time
2025.10.10,93726.34170774,0.0,SRI,JavaScript,2025-11-07 01:14:53
2025.10.13,93699.21139893,0.4079,SRI,JavaScript,2025-11-07 01:14:53
2025.10.14,93629.75853777,0.2184,SRI,JavaScript,2025-11-07 01:14:53
2025.10.15,93231.85278827,0.2193,SRI,JavaScript,2025-11-07 01:14:53
2025.10.16,92841.52722342,0.6262,SRI,JavaScript,2025-11-07 01:14:53
2025.10.17,92707.15727725,0.9709,SRI,JavaScript,2025-11-07 01:14:53
2025.10.20,92754.17375057,1.0176,SRI,JavaScript,2025-11-07 01:14:53
2025.10.21,92917.03006981,1.2274,SRI,JavaScript,2025-11-07 01:14:53
2025.10.22,92964.94399702,1.2787,SRI,JavaScript,2025-11-07 01:14:53
2025.10.23,92988.43163452,1.5455,SRI,JavaScript,2025-11-07 01:14:53
2025.10.24,92961.25897668,1.3512,SRI,JavaScript,2025-11-07 01:14:53
2025.10.27,92838.53144107,1.7903,SRI,JavaScript,2025-11-07 01:14:53
2025.10.28,92715.68336269,2.2234,SRI,JavaScript,2025-11-07 01:14:53
2025.10.29,92974.6830056,2.1706,SRI,JavaScript,2025-11-07 01:14:53
2025.10.30,92578.5465299,2.4406,SRI,JavaScript,2025-11-07 01:14:53
2025.10.31,92324.90271924,2.4313,SRI,JavaScript,2025-11-07 01:14:53
2025.11.03,91496.46418714,2.4869,SRI,JavaScript,2025-11-07 01:14:53
2025.11.04,93782.32112591,3.0104,SRI,JavaScript,2025-11-07 01:14:53
2025.11.05,93678.89738932,2.6448,SRI,JavaScript,2025-11-07 01:14:53
2025.11.06,92638.91617152,1.9995,SRI,JavaScript,2025-11-07 01:14:53
2025.11.07,91985.40839194,2.0281,SRI,JavaScript,2025-11-07 01:14:53
2025.10.10,,,SRI,OCR,2025-11-07 01:14:53
2025.10.17,,,SRI,OCR,2025-11-07 01:14:53
2025.10.24,,,SRI,OCR,2025-11-07 01:14:53
2025.10.31,,,SRI,OCR,2025-11-07 01:14:53
2025.11.07,,,SRI,OCR,2025-11-07 01:14:53
2025.10.10,10731.72996855,0.0,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.13,10701.94890219,2.0021,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.14,10661.68556158,0.781,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.15,10668.44656288,0.5088,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.16,10665.06932745,2.5318,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.17,10654.10515366,4.5813,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.20,10623.09202807,4.4059,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.21,10600.68721851,5.7649,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.22,10574.85141204,6.036,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.23,10555.33507415,7.141,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.24,10558.10055527,6.3815,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.27,10545.01858968,8.5383,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.28,10535.99970809,11.0731,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.29,10496.25920868,10.692,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.30,10523.21237902,12.4102,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.31,10523.9978787,12.9422,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.11.03,10549.23483169,13.1478,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.11.04,10543.44599075,16.139,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.11.05,10528.25762625,14.1325,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.11.06,10543.3995453,11.0133,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.11.07,10531.59759534,11.744,ESG_주식,JavaScript,2025-11-07 01:14:53
2025.10.10,,,ESG_주식,OCR,2025-11-07 01:14:53
2025.10.17,,,ESG_주식,OCR,2025-11-07 01:14:53
2025.10.24,,,ESG_주식,OCR,2025-11-07 01:14:53
2025.10.31,,,ESG_주식,OCR,2025-11-07 01:14:53
2025.11.07,,,ESG_주식,OCR,2025-11-07 01:14:53
2025.10.10,79810.65793435,0.0,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.13,79812.56935292,0.0288,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.14,79784.45947486,0.1095,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.15,79381.91584437,0.1601,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.16,78998.55053992,0.1914,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.17,78876.14611856,0.126,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.20,78958.15921039,0.2291,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.21,79144.74672419,0.173,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.22,79217.81783251,0.156,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.23,79253.49016828,0.2331,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.24,79224.04102202,0.1723,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.27,79116.39482572,0.2115,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.28,79005.78898509,0.1499,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.29,79305.55779471,0.1571,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.30,78890.94197855,0.0942,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.31,78649.73478304,-0.0373,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.11.03,77782.63907321,-0.0034,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.11.04,80073.84957054,-0.0532,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.11.05,79984.4724123,-0.0404,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.11.06,78930.62445856,-0.0888,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.11.07,78288.6642858,-0.2345,ESG_채권,JavaScript,2025-11-07 01:14:53
2025.10.10,,,ESG_채권,OCR,2025-11-07 01:14:53
2025.10.17,,,ESG_채권,OCR,2025-11-07 01:14:53
2025.10.24,,,ESG_채권,OCR,2025-11-07 01:14:53
2025.10.31,,,ESG_채권,OCR,2025-11-07 01:14:53
2025.11.07,,,ESG_채권,OCR,2025-11-07 01:14:53
