date,setup_amount,return_rate,tab_type,method,collection_time
2024.11.27,54753.6508455,-0.3512,SRI,JavaScript,2025-06-14 16:40:33
2024.11.28,54897.65067928,-0.4511,SRI,JavaScript,2025-06-14 16:40:33
2024.11.29,54711.42783795,-0.4106,SRI,JavaScript,2025-06-14 16:40:33
2024.12.02,54795.01561774,-0.8463,SRI,JavaScript,2025-06-14 16:40:33
2024.12.03,54720.46847405,-0.7658,SRI,JavaScript,2025-06-14 16:40:33
2024.12.04,54894.71442784,-0.1149,SRI,JavaScript,2025-06-14 16:40:33
2024.12.05,55074.12730864,-0.6455,SRI,JavaScript,2025-06-14 16:40:33
2024.12.06,55152.18324379,-0.9233,SRI,JavaScript,2025-06-14 16:40:33
2024.12.09,55161.55237466,-1.0295,SRI,JavaScript,2025-06-14 16:40:33
2024.12.10,55231.48093481,-1.6477,SRI,JavaScript,2025-06-14 16:40:33
2024.12.11,55189.9821162,-1.021,SRI,JavaScript,2025-06-14 16:40:33
2024.12.12,55229.59834773,-0.7505,SRI,JavaScript,2025-06-14 16:40:33
2024.12.13,55356.03412791,-0.3828,SRI,JavaScript,2025-06-14 16:40:33
2024.12.16,55448.22922815,-0.257,SRI,JavaScript,2025-06-14 16:40:33
2024.12.17,55511.14658342,-0.283,SRI,JavaScript,2025-06-14 16:40:33
2024.12.18,55514.98515974,-0.5371,SRI,JavaScript,2025-06-14 16:40:33
2024.12.19,55097.67122927,-0.2362,SRI,JavaScript,2025-06-14 16:40:33
2024.12.20,55155.55291934,-0.8991,SRI,JavaScript,2025-06-14 16:40:33
2024.12.23,55227.38699438,-1.3286,SRI,JavaScript,2025-06-14 16:40:33
2024.12.24,55291.13315488,-0.9255,SRI,JavaScript,2025-06-14 16:40:33
2024.12.26,55298.95606116,-0.8621,SRI,JavaScript,2025-06-14 16:40:33
2024.12.27,55411.64885821,-0.9265,SRI,JavaScript,2025-06-14 16:40:33
2024.12.30,55488.50881794,-0.9429,SRI,JavaScript,2025-06-14 16:40:33
2024.12.31,55271.01562094,-0.9619,SRI,JavaScript,2025-06-14 16:40:33
2025.01.02,55534.73051851,-1.0139,SRI,JavaScript,2025-06-14 16:40:33
2025.01.03,55562.43070616,-0.8911,SRI,JavaScript,2025-06-14 16:40:33
2025.01.06,55826.16606415,-0.3646,SRI,JavaScript,2025-06-14 16:40:33
2025.01.07,55991.45241306,0.1818,SRI,JavaScript,2025-06-14 16:40:33
2025.01.08,56470.35259008,0.2218,SRI,JavaScript,2025-06-14 16:40:33
2025.01.09,56718.15672775,0.4462,SRI,JavaScript,2025-06-14 16:40:33
2025.01.10,57271.6246299,0.5446,SRI,JavaScript,2025-06-14 16:40:33
2025.01.13,57379.16501034,0.5041,SRI,JavaScript,2025-06-14 16:40:33
2025.01.14,57711.59485326,0.0715,SRI,JavaScript,2025-06-14 16:40:33
2025.01.15,57850.38755757,0.0922,SRI,JavaScript,2025-06-14 16:40:33
2025.01.16,58070.33453356,0.1332,SRI,JavaScript,2025-06-14 16:40:33
2025.01.17,58209.14762183,0.6971,SRI,JavaScript,2025-06-14 16:40:33
2025.01.20,58306.34302246,0.7662,SRI,JavaScript,2025-06-14 16:40:33
2025.01.21,58465.17424766,0.6874,SRI,JavaScript,2025-06-14 16:40:33
2025.01.22,58933.51078435,0.8019,SRI,JavaScript,2025-06-14 16:40:33
2025.01.23,59011.99725399,1.1379,SRI,JavaScript,2025-06-14 16:40:33
2025.01.24,59226.35516718,0.8926,SRI,JavaScript,2025-06-14 16:40:33
2025.01.31,59351.83307544,1.1305,SRI,JavaScript,2025-06-14 16:40:33
2025.02.03,59539.30277887,0.9069,SRI,JavaScript,2025-06-14 16:40:33
2025.02.04,59716.34602642,0.3443,SRI,JavaScript,2025-06-14 16:40:33
2025.02.05,60151.01370783,0.5617,SRI,JavaScript,2025-06-14 16:40:33
2025.02.06,60376.69416784,0.8146,SRI,JavaScript,2025-06-14 16:40:33
2025.02.07,60646.37736181,1.1523,SRI,JavaScript,2025-06-14 16:40:33
2025.02.10,60942.8803958,1.0406,SRI,JavaScript,2025-06-14 16:40:33
2025.02.11,61059.10330022,1.0581,SRI,JavaScript,2025-06-14 16:40:33
2025.02.12,61367.12136991,1.2099,SRI,JavaScript,2025-06-14 16:40:33
2025.02.13,61497.96469828,1.2433,SRI,JavaScript,2025-06-14 16:40:33
2025.02.14,61961.58950466,1.4584,SRI,JavaScript,2025-06-14 16:40:33
2025.02.17,62164.95616135,1.648,SRI,JavaScript,2025-06-14 16:40:33
2025.02.18,62370.39501433,1.7991,SRI,JavaScript,2025-06-14 16:40:33
2025.02.19,62664.04767231,2.0192,SRI,JavaScript,2025-06-14 16:40:33
2025.02.20,62925.2084519,2.3847,SRI,JavaScript,2025-06-14 16:40:33
2025.02.21,63352.70695987,2.1645,SRI,JavaScript,2025-06-14 16:40:33
2025.02.24,63419.54620874,2.2082,SRI,JavaScript,2025-06-14 16:40:33
2025.02.25,63922.05674498,1.9815,SRI,JavaScript,2025-06-14 16:40:33
2025.02.26,64048.52704538,1.8715,SRI,JavaScript,2025-06-14 16:40:33
2025.02.27,64195.25027425,1.9736,SRI,JavaScript,2025-06-14 16:40:33
2025.02.28,64297.771952,1.9712,SRI,JavaScript,2025-06-14 16:40:33
2025.03.04,64387.67650815,1.1776,SRI,JavaScript,2025-06-14 16:40:33
2025.03.05,64736.11986126,1.1965,SRI,JavaScript,2025-06-14 16:40:33
2025.03.06,64540.04360814,1.2908,SRI,JavaScript,2025-06-14 16:40:33
2025.03.07,64784.49462368,1.4096,SRI,JavaScript,2025-06-14 16:40:33
2025.03.10,65009.04405262,1.2574,SRI,JavaScript,2025-06-14 16:40:33
2025.03.11,65150.67268604,1.2554,SRI,JavaScript,2025-06-14 16:40:33
2025.03.12,65522.5904675,0.9632,SRI,JavaScript,2025-06-14 16:40:33
2025.03.13,65803.99912764,1.2061,SRI,JavaScript,2025-06-14 16:40:33
2025.03.14,65966.986965,1.2674,SRI,JavaScript,2025-06-14 16:40:33
2025.03.17,66144.1668445,1.2456,SRI,JavaScript,2025-06-14 16:40:33
2025.03.18,66570.46937321,1.744,SRI,JavaScript,2025-06-14 16:40:33
2025.03.19,67461.86963671,1.8477,SRI,JavaScript,2025-06-14 16:40:33
2025.03.20,67619.13063082,1.9306,SRI,JavaScript,2025-06-14 16:40:33
2025.03.21,67686.13599354,2.0846,SRI,JavaScript,2025-06-14 16:40:33
2025.03.24,67960.83839445,2.1878,SRI,JavaScript,2025-06-14 16:40:33
2025.03.25,68118.8338873,2.0691,SRI,JavaScript,2025-06-14 16:40:33
2025.03.26,68248.13032857,1.975,SRI,JavaScript,2025-06-14 16:40:33
2025.03.27,68302.97028174,2.1907,SRI,JavaScript,2025-06-14 16:40:33
2025.03.28,68194.58649182,1.7825,SRI,JavaScript,2025-06-14 16:40:33
2025.03.31,68004.39655836,1.4228,SRI,JavaScript,2025-06-14 16:40:33
2025.04.01,66638.14545042,0.8485,SRI,JavaScript,2025-06-14 16:40:33
2025.04.02,66970.98668383,1.199,SRI,JavaScript,2025-06-14 16:40:33
2025.04.03,67715.21808658,1.1521,SRI,JavaScript,2025-06-14 16:40:33
2025.04.04,67938.90324626,1.071,SRI,JavaScript,2025-06-14 16:40:33
2025.04.07,68376.07531875,0.6897,SRI,JavaScript,2025-06-14 16:40:33
2025.04.08,68608.14625712,-0.6519,SRI,JavaScript,2025-06-14 16:40:33
2025.04.09,68792.28152148,-0.7801,SRI,JavaScript,2025-06-14 16:40:33
2025.04.10,69365.78220738,-1.1415,SRI,JavaScript,2025-06-14 16:40:33
2025.04.11,69618.75043344,0.2683,SRI,JavaScript,2025-06-14 16:40:33
2025.04.14,69880.20655502,0.2142,SRI,JavaScript,2025-06-14 16:40:33
2025.04.15,70266.97055115,0.401,SRI,JavaScript,2025-06-14 16:40:33
2025.04.16,70373.27752044,0.7155,SRI,JavaScript,2025-06-14 16:40:33
2025.04.17,70683.20180527,0.5751,SRI,JavaScript,2025-06-14 16:40:33
2025.04.18,70799.97812514,0.6462,SRI,JavaScript,2025-06-14 16:40:33
2025.04.21,71464.32389887,0.8193,SRI,JavaScript,2025-06-14 16:40:33
2025.04.22,71793.97354173,0.8819,SRI,JavaScript,2025-06-14 16:40:33
2025.04.23,72060.70557491,0.7707,SRI,JavaScript,2025-06-14 16:40:33
2025.04.24,72350.28858816,1.1206,SRI,JavaScript,2025-06-14 16:40:33
2025.04.25,72636.27712025,1.2611,SRI,JavaScript,2025-06-14 16:40:33
2025.04.28,72864.26363122,1.6146,SRI,JavaScript,2025-06-14 16:40:33
2025.04.29,72887.12218324,1.7049,SRI,JavaScript,2025-06-14 16:40:33
2025.04.30,73203.77217126,1.8947,SRI,JavaScript,2025-06-14 16:40:33
2025.05.02,73033.54685878,1.8853,SRI,JavaScript,2025-06-14 16:40:33
2025.05.07,73390.02787303,1.9487,SRI,JavaScript,2025-06-14 16:40:33
2025.05.08,73712.84950262,2.1252,SRI,JavaScript,2025-06-14 16:40:33
2025.05.09,73984.5925747,2.1873,SRI,JavaScript,2025-06-14 16:40:33
2025.05.12,72788.4898412,2.1911,SRI,JavaScript,2025-06-14 16:40:33
2025.05.13,73052.52479913,2.4192,SRI,JavaScript,2025-06-14 16:40:33
2025.05.14,73287.98804469,2.5708,SRI,JavaScript,2025-06-14 16:40:33
2025.05.15,73674.75064264,2.9402,SRI,JavaScript,2025-06-14 16:40:33
2025.05.16,74127.53608313,2.7532,SRI,JavaScript,2025-06-14 16:40:33
2025.05.19,73935.03610794,2.9269,SRI,JavaScript,2025-06-14 16:40:33
2025.05.20,74288.92281327,2.7401,SRI,JavaScript,2025-06-14 16:40:33
2025.05.21,74578.53476856,2.8018,SRI,JavaScript,2025-06-14 16:40:33
2025.05.22,74595.8770425,2.9831,SRI,JavaScript,2025-06-14 16:40:33
2025.05.23,74965.29320197,2.6608,SRI,JavaScript,2025-06-14 16:40:33
2025.05.26,75036.58161447,2.676,SRI,JavaScript,2025-06-14 16:40:33
2025.05.27,75326.64156364,3.0166,SRI,JavaScript,2025-06-14 16:40:33
2025.05.28,75700.24208004,3.0728,SRI,JavaScript,2025-06-14 16:40:33
2025.05.29,75967.86777502,3.3676,SRI,JavaScript,2025-06-14 16:40:33
2025.05.30,76257.6879189,3.7041,SRI,JavaScript,2025-06-14 16:40:33
2025.06.02,76602.87535543,3.6106,SRI,JavaScript,2025-06-14 16:40:33
2025.06.04,76826.0234727,3.6025,SRI,JavaScript,2025-06-14 16:40:33
2025.06.05,77190.58944497,4.109,SRI,JavaScript,2025-06-14 16:40:33
2025.06.09,77494.6102274,4.4518,SRI,JavaScript,2025-06-14 16:40:33
2025.06.10,77517.74426001,4.8059,SRI,JavaScript,2025-06-14 16:40:33
2025.06.11,77382.25609651,4.9729,SRI,JavaScript,2025-06-14 16:40:33
2025.06.12,76861.80497656,5.2719,SRI,JavaScript,2025-06-14 16:40:33
2025.06.13,76794.76873465,5.2824,SRI,JavaScript,2025-06-14 16:40:33
2024.06.13,,,SRI,OCR,2025-06-14 16:40:33
2024.09.09,,,SRI,OCR,2025-06-14 16:40:33
2024.12.11,,,SRI,OCR,2025-06-14 16:40:33
2025.03.17,,,SRI,OCR,2025-06-14 16:40:33
2024.06.13,11772.67631106,0.0,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.14,11744.01448447,0.7386,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.17,11670.03491775,0.7835,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.18,11623.32984519,0.4993,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.19,11573.92688071,1.183,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.20,11526.90699176,2.0837,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.21,11462.23563348,2.497,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.24,11436.03971046,1.8837,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.25,11344.22397533,1.2692,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.26,11332.72912969,1.5654,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.27,11330.23096051,2.2643,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.06.28,11319.81107411,2.3146,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.01,11308.90154759,2.7077,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.02,11282.00695296,2.4232,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.03,11267.61761583,1.6338,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.04,11117.02664517,2.146,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.05,11110.06452011,3.2235,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.08,11015.45886111,4.6383,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.09,10964.5071528,4.4964,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.10,10914.51389639,4.6854,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.11,10867.14851514,4.7841,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.12,10834.44902022,5.4597,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.15,10796.15159808,4.4974,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.16,10760.81842076,4.7148,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.17,10752.05914356,4.9476,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.18,10746.52922326,4.1486,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.19,10708.52614992,3.3126,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.22,10724.73823924,2.4162,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.23,10697.27219739,1.3909,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.24,10689.77742109,2.1814,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.25,10675.02347694,1.7195,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.26,10649.79582127,-0.4465,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.29,10648.77873904,0.2677,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.30,10653.63430679,1.5872,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.07.31,10652.35630676,0.7297,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.01,10652.95594189,1.4977,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.02,10637.76185803,1.9009,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.05,10636.26420368,-1.9944,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.06,10623.66618794,-9.8339,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.07,10624.62651571,-7.698,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.08,10624.357833,-5.8657,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.09,10619.64860419,-5.9487,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.12,10615.7087646,-4.8917,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.13,10612.95665841,-3.9171,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.14,10614.65159881,-3.8058,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.16,10605.10234326,-3.036,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.19,10600.28212974,-1.1084,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.20,10557.09897562,-1.5697,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.21,10551.71287338,-0.5777,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.22,10549.86302377,-0.7874,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.23,10546.85917217,-0.6888,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.26,10537.6168592,-0.6162,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.27,10527.3786751,-0.7296,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.28,10523.47393815,-1.212,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.29,10525.89706411,-1.2259,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.08.30,10482.33787414,-2.0907,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.02,10476.8487271,-1.6108,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.03,10481.61398087,-1.5549,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.04,10512.55836474,-2.0155,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.05,10499.0157914,-4.9412,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.06,10467.44662579,-5.3187,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.09,10457.35507021,-6.2431,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.10,10456.69742059,-6.4345,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.11,10456.20887691,-6.582,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.12,10420.71527287,-7.3545,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.13,10421.11514095,-5.5927,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.19,10419.77501,-4.9418,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.20,10419.75098568,-4.2499,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.23,10427.56535072,-3.4902,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.24,10430.44210554,-3.1113,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.25,10428.18119246,-2.4198,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.26,10428.67905269,-3.8613,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.27,10420.58455242,-1.3653,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.09.30,10421.668555,-1.6716,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.10.02,10416.03650578,-3.4616,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.10.04,10405.52848955,-4.3452,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.10.07,10404.86029154,-3.9044,ESG_주식,JavaScript,2025-06-14 16:40:33
2024.10.08,10403.39006997,-2.4098,ESG_주식,JavaScript,2025-06-14 16:40:33
