date,setup_amount,return_rate,tab_type,collection_date,collection_time,collection_period,period_text
2025.08.22,11524.52316277,-1.642,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.25,11514.81095734,-1.0615,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.26,11499.62071688,0.2736,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.27,11484.1768409,-0.2254,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.28,11482.49220049,0.0545,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.29,11473.86438585,0.2071,ESG_주식,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.07.29,62553.59889327,0.0,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.07.30,63508.66908185,0.0189,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.07.31,63776.56484768,0.0389,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.01,64101.4943874,0.0391,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.04,64407.45782143,0.0357,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.05,65155.04887763,0.1471,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.06,65323.22872762,0.1673,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.07,65941.69932373,0.1682,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.08,67292.48768784,0.2002,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.11,67635.05597307,0.2129,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.12,67916.32039952,0.1996,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.13,68444.11055186,0.1903,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.14,68829.24242658,0.2196,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.18,69827.29854401,0.2917,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.19,70339.34721384,0.2358,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.20,71453.26169401,0.2209,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.21,71838.05680584,0.2479,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.22,72455.87754181,0.2613,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.25,72857.0321949,0.2518,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.26,73080.45810308,0.3039,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.27,73323.12016483,0.3318,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.28,73518.21240795,0.3683,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
2025.08.29,74223.0888856,0.3662,ESG_채권,2025-08-29,2025-08-29 01:11:06,01,1개월
