date,setup_amount,return_rate,tab_type,method,collection_time
2025.06.04,76553.49732399,0.0,SRI,JavaScript,2025-07-04 01:16:24
2025.06.05,76919.12865035,0.4545,SRI,JavaScript,2025-07-04 01:16:24
2025.06.09,77223.3122668,0.7692,SRI,JavaScript,2025-07-04 01:16:24
2025.06.10,77246.9313029,1.0876,SRI,JavaScript,2025-07-04 01:16:24
2025.06.11,77111.95502943,1.2409,SRI,JavaScript,2025-07-04 01:16:24
2025.06.12,76593.96380294,1.5212,SRI,JavaScript,2025-07-04 01:16:24
2025.06.13,76529.8893308,1.5361,SRI,JavaScript,2025-07-04 01:16:24
2025.06.16,76646.93476212,1.4115,SRI,JavaScript,2025-07-04 01:16:24
2025.06.17,76824.00439556,1.7023,SRI,JavaScript,2025-07-04 01:16:24
2025.06.18,77131.38543915,1.8012,SRI,JavaScript,2025-07-04 01:16:24
2025.06.19,77046.38058095,1.8646,SRI,JavaScript,2025-07-04 01:16:24
2025.06.20,76946.918142,1.9299,SRI,JavaScript,2025-07-04 01:16:24
2025.06.23,76887.40135717,2.1419,SRI,JavaScript,2025-07-04 01:16:24
2025.06.24,76813.1476994,2.1248,SRI,JavaScript,2025-07-04 01:16:24
2025.06.25,76171.97873842,2.6595,SRI,JavaScript,2025-07-04 01:16:24
2025.06.26,75455.85945562,2.7796,SRI,JavaScript,2025-07-04 01:16:24
2025.06.27,74814.94739577,2.655,SRI,JavaScript,2025-07-04 01:16:24
2025.06.30,74660.0826098,2.6356,SRI,JavaScript,2025-07-04 01:16:24
2025.07.01,74000.19776076,2.7883,SRI,JavaScript,2025-07-04 01:16:24
2025.07.02,74027.25828344,2.9196,SRI,JavaScript,2025-07-04 01:16:24
2025.07.03,74460.96626376,2.7667,SRI,JavaScript,2025-07-04 01:16:24
2025.07.04,74488.81058073,3.0501,SRI,JavaScript,2025-07-04 01:16:24
2025.06.04,,,SRI,OCR,2025-07-04 01:16:24
2025.06.13,,,SRI,OCR,2025-07-04 01:16:24
2025.06.23,,,SRI,OCR,2025-07-04 01:16:24
2025.07.01,,,SRI,OCR,2025-07-04 01:16:24
2025.06.04,13091.97425878,0.0,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.05,13079.70465421,2.2518,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.09,13068.50228515,3.4511,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.10,13004.28515805,4.8253,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.11,12914.16565853,5.4262,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.12,12558.60550466,6.6905,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.13,12375.01353579,6.755,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.16,12202.1391974,6.1148,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.17,12150.41651185,7.733,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.18,12061.5161475,7.9487,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.19,11988.84366177,8.3089,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.20,11838.50155464,8.5733,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.23,11790.84510515,9.4646,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.24,11750.15903037,9.4802,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.25,11683.93912449,11.8246,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.26,11626.30306046,12.2283,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.27,11554.66219367,11.4792,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.30,11560.29221687,11.2015,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.07.01,11586.35537086,11.8915,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.07.02,11601.9253172,12.2676,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.07.03,11603.66550845,11.7288,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.07.04,11539.5958033,12.8129,ESG_주식,JavaScript,2025-07-04 01:16:24
2025.06.04,,,ESG_주식,OCR,2025-07-04 01:16:24
2025.06.13,,,ESG_주식,OCR,2025-07-04 01:16:24
2025.06.23,,,ESG_주식,OCR,2025-07-04 01:16:24
2025.07.01,,,ESG_주식,OCR,2025-07-04 01:16:24
2025.06.04,60450.14354989,0.0,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.05,60828.28703111,-0.0899,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.09,61143.33711076,-0.0288,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.10,61232.47224283,-0.0206,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.11,61187.74203407,-0.0084,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.12,61025.47627855,-0.0273,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.13,61148.6310611,-0.0103,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.16,61440.88055469,-0.0145,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.17,61669.88710874,-0.0627,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.18,62066.80848449,0.0004,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.19,62055.1658826,-0.0166,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.20,62108.2070738,-0.0124,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.23,62097.04144662,0.0354,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.24,62077.8617556,0.0032,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.25,61502.78978945,0.0687,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.26,60843.7760153,0.0905,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.27,60314.62303832,0.1336,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.30,60177.16608433,0.1685,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.07.01,59493.05751433,0.177,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.07.02,59505.32919218,0.2293,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.07.03,59936.66279615,0.1762,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.07.04,60003.1325201,0.2444,ESG_채권,JavaScript,2025-07-04 01:16:24
2025.06.04,,,ESG_채권,OCR,2025-07-04 01:16:24
2025.06.13,,,ESG_채권,OCR,2025-07-04 01:16:24
2025.06.23,,,ESG_채권,OCR,2025-07-04 01:16:24
2025.07.01,,,ESG_채권,OCR,2025-07-04 01:16:24
