date,setup_amount,return_rate,tab_type,method,collection_time
2025.02.06,60376.69416784,1.202,SRI,JavaScript,2025-06-15 00:56:14
2025.02.07,60646.37736181,1.541,SRI,JavaScript,2025-06-15 00:56:14
2025.02.10,60942.8803958,1.4289,SRI,JavaScript,2025-06-15 00:56:14
2025.02.11,61059.10330022,1.4464,SRI,JavaScript,2025-06-15 00:56:14
2025.02.12,61367.12136991,1.5988,SRI,JavaScript,2025-06-15 00:56:14
2025.02.13,61497.96469828,1.6324,SRI,JavaScript,2025-06-15 00:56:14
2025.02.14,61961.58950466,1.8483,SRI,JavaScript,2025-06-15 00:56:14
2025.02.17,62164.95616135,2.0386,SRI,JavaScript,2025-06-15 00:56:14
2025.02.18,62370.39501433,2.1904,SRI,JavaScript,2025-06-15 00:56:14
2025.02.19,62664.04767231,2.4112,SRI,JavaScript,2025-06-15 00:56:14
2025.02.20,62925.2084519,2.7782,SRI,JavaScript,2025-06-15 00:56:14
2025.02.21,63352.70695987,2.5571,SRI,JavaScript,2025-06-15 00:56:14
2025.02.24,63419.54620874,2.601,SRI,JavaScript,2025-06-15 00:56:14
2025.02.25,63922.05674498,2.3734,SRI,JavaScript,2025-06-15 00:56:14
2025.02.26,64048.52704538,2.2629,SRI,JavaScript,2025-06-15 00:56:14
2025.02.27,64195.25027425,2.3654,SRI,JavaScript,2025-06-15 00:56:14
2025.02.28,64297.771952,2.3631,SRI,JavaScript,2025-06-15 00:56:14
2025.03.04,64387.67650815,1.5665,SRI,JavaScript,2025-06-15 00:56:14
2025.03.05,64736.11986126,1.5854,SRI,JavaScript,2025-06-15 00:56:14
2025.03.06,64540.04360814,1.68,SRI,JavaScript,2025-06-15 00:56:14
2025.03.07,64784.49462368,1.7993,SRI,JavaScript,2025-06-15 00:56:14
2025.03.10,65009.04405262,1.6465,SRI,JavaScript,2025-06-15 00:56:14
2025.03.11,65150.67268604,1.6446,SRI,JavaScript,2025-06-15 00:56:14
2025.03.12,65522.5904675,1.3511,SRI,JavaScript,2025-06-15 00:56:14
2025.03.13,65803.99912764,1.595,SRI,JavaScript,2025-06-15 00:56:14
2025.03.14,65966.986965,1.6566,SRI,JavaScript,2025-06-15 00:56:14
2025.03.17,66144.1668445,1.6347,SRI,JavaScript,2025-06-15 00:56:14
2025.03.18,66570.46937321,2.135,SRI,JavaScript,2025-06-15 00:56:14
2025.03.19,67461.86963671,2.2391,SRI,JavaScript,2025-06-15 00:56:14
2025.03.20,67619.13063082,2.3223,SRI,JavaScript,2025-06-15 00:56:14
2025.03.21,67686.13599354,2.4769,SRI,JavaScript,2025-06-15 00:56:14
2025.03.24,67960.83839445,2.5805,SRI,JavaScript,2025-06-15 00:56:14
2025.03.25,68118.8338873,2.4613,SRI,JavaScript,2025-06-15 00:56:14
2025.03.26,68248.13032857,2.3669,SRI,JavaScript,2025-06-15 00:56:14
2025.03.27,68302.97028174,2.5834,SRI,JavaScript,2025-06-15 00:56:14
2025.03.28,68194.58649182,2.1737,SRI,JavaScript,2025-06-15 00:56:14
2025.03.31,68004.39655836,1.8126,SRI,JavaScript,2025-06-15 00:56:14
2025.04.01,66638.14545042,1.236,SRI,JavaScript,2025-06-15 00:56:14
2025.04.02,66970.98668383,1.5879,SRI,JavaScript,2025-06-15 00:56:14
2025.04.03,67715.21808658,1.5408,SRI,JavaScript,2025-06-15 00:56:14
2025.04.04,67938.90324626,1.4594,SRI,JavaScript,2025-06-15 00:56:14
2025.04.07,68376.07531875,1.0767,SRI,JavaScript,2025-06-15 00:56:14
2025.04.08,68608.14625712,-0.2701,SRI,JavaScript,2025-06-15 00:56:14
2025.04.09,68792.28152148,-0.3988,SRI,JavaScript,2025-06-15 00:56:14
2025.04.10,69365.78220738,-0.7616,SRI,JavaScript,2025-06-15 00:56:14
2025.04.11,69618.75043344,0.6536,SRI,JavaScript,2025-06-15 00:56:14
2025.04.14,69880.20655502,0.5993,SRI,JavaScript,2025-06-15 00:56:14
2025.04.15,70266.97055115,0.7868,SRI,JavaScript,2025-06-15 00:56:14
2025.04.16,70373.27752044,1.1025,SRI,JavaScript,2025-06-15 00:56:14
2025.04.17,70683.20180527,0.9616,SRI,JavaScript,2025-06-15 00:56:14
2025.04.18,70799.97812514,1.033,SRI,JavaScript,2025-06-15 00:56:14
2025.04.21,71464.32389887,1.2067,SRI,JavaScript,2025-06-15 00:56:14
2025.04.22,71793.97354173,1.2696,SRI,JavaScript,2025-06-15 00:56:14
2025.04.23,72060.70557491,1.158,SRI,JavaScript,2025-06-15 00:56:14
2025.04.24,72350.28858816,1.5092,SRI,JavaScript,2025-06-15 00:56:14
2025.04.25,72636.27712025,1.6502,SRI,JavaScript,2025-06-15 00:56:14
2025.04.28,72864.26363122,2.005,SRI,JavaScript,2025-06-15 00:56:14
2025.04.29,72887.12218324,2.0957,SRI,JavaScript,2025-06-15 00:56:14
2025.04.30,73203.77217126,2.2863,SRI,JavaScript,2025-06-15 00:56:14
2025.05.02,73033.54685878,2.2769,SRI,JavaScript,2025-06-15 00:56:14
2025.05.07,73390.02787303,2.3405,SRI,JavaScript,2025-06-15 00:56:14
2025.05.08,73712.84950262,2.5176,SRI,JavaScript,2025-06-15 00:56:14
2025.05.09,73984.5925747,2.58,SRI,JavaScript,2025-06-15 00:56:14
2025.05.12,72788.4898412,2.5838,SRI,JavaScript,2025-06-15 00:56:14
2025.05.13,73052.52479913,2.8128,SRI,JavaScript,2025-06-15 00:56:14
2025.05.14,73287.98804469,2.965,SRI,JavaScript,2025-06-15 00:56:14
2025.05.15,73674.75064264,3.3358,SRI,JavaScript,2025-06-15 00:56:14
2025.05.16,74127.53608313,3.1481,SRI,JavaScript,2025-06-15 00:56:14
2025.05.19,73935.03610794,3.3224,SRI,JavaScript,2025-06-15 00:56:14
2025.05.20,74288.92281327,3.1349,SRI,JavaScript,2025-06-15 00:56:14
2025.05.21,74578.53476856,3.1969,SRI,JavaScript,2025-06-15 00:56:14
2025.05.22,74595.8770425,3.3788,SRI,JavaScript,2025-06-15 00:56:14
2025.05.23,74965.29320197,3.0553,SRI,JavaScript,2025-06-15 00:56:14
2025.05.26,75036.58161447,3.0705,SRI,JavaScript,2025-06-15 00:56:14
2025.05.27,75326.64156364,3.4125,SRI,JavaScript,2025-06-15 00:56:14
2025.05.28,75700.24208004,3.4689,SRI,JavaScript,2025-06-15 00:56:14
2025.05.29,75967.86777502,3.7649,SRI,JavaScript,2025-06-15 00:56:14
2025.05.30,76257.6879189,4.1026,SRI,JavaScript,2025-06-15 00:56:14
2025.06.02,76602.87535543,4.0088,SRI,JavaScript,2025-06-15 00:56:14
2025.06.04,76826.0234727,4.0006,SRI,JavaScript,2025-06-15 00:56:14
2025.06.05,77190.58944497,4.5091,SRI,JavaScript,2025-06-15 00:56:14
2025.06.09,77494.6102274,4.8532,SRI,JavaScript,2025-06-15 00:56:14
2025.06.10,77517.74426001,5.2087,SRI,JavaScript,2025-06-15 00:56:14
2025.06.11,77382.25609651,5.3763,SRI,JavaScript,2025-06-15 00:56:14
2025.06.12,76861.80497656,5.6765,SRI,JavaScript,2025-06-15 00:56:14
2025.06.13,76794.76873465,5.687,SRI,JavaScript,2025-06-15 00:56:14
2024.12.13,,,SRI,OCR,2025-06-15 00:56:14
2025.02.03,,,SRI,OCR,2025-06-15 00:56:14
2025.03.18,,,SRI,OCR,2025-06-15 00:56:14
2025.04.29,,,SRI,OCR,2025-06-15 00:56:14
2024.12.13,10345.97982024,0.0,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.16,10336.86453745,0.4167,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.17,10334.55652693,0.3906,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.18,10328.14513235,-0.3116,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.19,10306.63206563,0.503,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.20,10284.3452564,-1.2891,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.23,10281.44025919,-2.5415,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.24,10286.86235189,-1.3371,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.26,10285.57930375,-1.1378,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.27,10340.02839535,-1.4206,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.30,10352.65828248,-1.6411,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.31,10398.3635532,-1.7222,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.02,10403.73495774,-1.8498,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.03,10396.90263392,-1.8167,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.06,10400.00528636,-0.4288,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.07,10390.81120036,1.3208,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.08,10390.74800389,1.3835,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.09,10386.21401205,2.0745,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.10,10379.11748511,2.3719,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.13,10380.49890211,2.2305,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.14,10398.43173974,1.1037,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.15,10396.33658127,1.159,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.16,10346.71173867,1.3454,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.17,10342.93430877,2.8693,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.20,10340.42638658,2.8429,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.21,10327.88453485,2.5873,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.22,10349.99552157,2.9251,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.23,10330.94958447,4.0178,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.24,10347.96540861,3.1484,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.01.31,10334.5045434,3.8227,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.03,10336.73401071,2.9176,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.04,10337.62480062,0.841,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.05,10338.5964704,1.7544,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.06,10329.45794487,2.6509,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.07,10324.05607317,3.7149,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.10,10315.90933906,3.3508,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.11,10303.20809828,3.393,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.12,10296.77416583,3.8795,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.13,10283.70165816,4.15,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.14,10276.20005751,4.9897,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.17,10264.23035074,5.4452,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.18,10248.36262764,6.0086,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.19,10237.05707333,6.8158,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.20,10229.54834728,8.1107,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.21,10205.99550039,7.2278,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.24,10165.31153018,7.2724,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.25,10141.76156769,6.4854,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.26,10138.66615164,6.0069,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.27,10130.20716061,6.2791,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.02.28,10124.14658115,6.0663,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.04,10114.62430628,2.9058,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.05,10103.69023746,2.9798,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.06,10099.08664314,3.6143,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.07,10094.03631529,4.1772,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.10,10090.87146884,3.4503,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.11,10087.72355328,3.5026,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.12,10086.1159663,2.3052,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.13,10080.42122996,3.303,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.14,10069.33426199,3.5686,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.17,10067.44586133,3.5328,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.18,10066.18270046,5.3979,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.19,10101.21687663,5.6615,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.20,10096.44273544,6.0538,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.21,10092.22702724,6.4304,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.24,10081.61670647,6.7587,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.25,10084.71224241,6.2939,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.26,10071.09706103,5.8577,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.27,10085.9627402,6.7659,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.28,10079.45763138,5.2698,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.03.31,10072.68144172,3.7579,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.01,10059.75304518,1.2184,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.02,10056.22067039,2.6362,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.03,10057.60561907,2.3213,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.04,10057.58263252,1.6526,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.07,10056.08974292,0.0601,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.08,10056.90873559,-5.3838,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.09,10057.00884287,-5.4923,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.10,10069.63186518,-6.7307,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.11,10069.00040742,-1.313,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.14,10071.21494488,-1.5483,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.15,10088.72698854,-0.7083,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.16,10089.47078696,0.2656,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.17,10090.15379983,-0.6722,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.18,10090.00365949,-0.1364,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.21,10090.56124022,0.3304,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.22,10114.0766153,0.4805,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.23,10116.06542003,0.1811,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.24,10111.09414511,1.4831,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.25,10111.11308582,1.8523,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.28,10109.92598151,2.8891,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.29,10110.10401709,3.0843,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.04.30,10109.27577258,3.7936,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.02,10149.53970814,3.5606,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.07,10147.68383716,3.9235,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.08,10157.21954627,4.5301,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.09,10146.73082332,4.8118,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.12,10151.54186886,4.9497,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.13,10146.78702697,5.7993,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.14,10138.1983504,6.3804,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.15,10139.22076158,7.6141,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.16,10137.0513083,6.9403,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.19,10130.8757236,7.3726,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.20,10126.87081508,6.6981,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.21,10129.48511772,6.7475,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.22,10126.90604958,7.5964,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.23,10119.98609311,6.2806,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.26,10116.96763706,6.3443,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.27,10111.47804079,7.8864,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.28,10108.603725,7.9414,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.29,10114.56290218,8.9486,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.05.30,10086.62884893,10.5384,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.02,10081.58548107,9.8812,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.04,10046.00996101,9.8487,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.05,10034.85759841,12.3602,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.09,10023.77797223,13.7226,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.10,9959.74474887,15.3178,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.11,9870.19947478,15.9842,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.12,9511.4135928,17.3498,ESG_주식,JavaScript,2025-06-15 00:56:14
2025.06.13,9324.51467484,17.3687,ESG_주식,JavaScript,2025-06-15 00:56:14
2024.12.13,,,ESG_주식,OCR,2025-06-15 00:56:14
2025.02.03,,,ESG_주식,OCR,2025-06-15 00:56:14
2025.03.18,,,ESG_주식,OCR,2025-06-15 00:56:14
2025.04.29,,,ESG_주식,OCR,2025-06-15 00:56:14
2024.12.13,32794.04955186,0.0,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.16,32844.31291908,0.0292,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.17,32912.78866907,0.0041,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.18,32976.56418187,-0.0669,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.19,32558.51134012,0.0359,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.20,32628.10946208,-0.0487,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.23,32711.60914515,-0.0633,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.24,32758.25818214,-0.0468,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.26,32773.79515026,-0.0845,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.27,32853.90829786,-0.102,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.30,32916.04951844,-0.0089,ESG_채권,JavaScript,2025-06-15 00:56:14
2024.12.31,32664.76532297,0.0253,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.02,32823.53450504,0.0408,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.03,32844.17699524,0.2237,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.06,33037.12153138,0.3267,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.07,33217.39628867,0.2821,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.08,33649.90365435,0.3183,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.09,33823.93759096,0.3655,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.10,34377.67812214,0.4238,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.13,34501.75044295,0.4049,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.14,34866.90608161,0.3116,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.15,35019.52146491,0.3563,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.16,35297.17542378,0.3261,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.17,35436.9189586,0.4535,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.20,35543.68579547,0.5477,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.21,35699.59639735,0.5117,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.22,36146.03612332,0.5704,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.23,36235.07215051,0.5613,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.24,36412.17042144,0.5735,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.01.31,36538.77720671,0.6339,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.03,36717.25352982,0.7054,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.04,36887.22991025,0.743,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.05,37235.59286128,0.7223,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.06,37462.5134418,0.7465,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.07,37725.4349988,0.769,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.10,38009.95166925,0.7432,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.11,38138.59949629,0.763,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.12,38448.48592747,0.7709,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.13,38583.72543418,0.7567,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.14,39081.41625001,0.7676,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.17,39302.82694758,0.8399,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.18,39497.5492999,0.8412,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.19,39774.01745151,0.8231,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.20,40027.65398524,0.8336,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.21,40452.39658954,0.8546,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.24,40544.38623348,0.9176,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.25,41074.3421087,0.9507,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.26,41198.12048885,1.0044,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.27,41332.51177449,1.0527,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.02.28,41425.9736699,1.0818,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.04,41532.43800456,1.1863,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.05,41868.34200622,1.2292,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.06,41658.86695688,1.1591,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.07,41878.78877188,1.1146,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.10,42104.67548905,1.1993,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.11,42231.22140899,1.1554,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.12,42590.7129891,1.2413,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.13,42789.44338988,1.2364,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.14,42954.53984644,1.2131,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.17,43077.47897151,1.2176,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.18,43395.24177477,1.2105,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.19,44240.20730487,1.2239,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.20,44403.49129034,1.2141,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.21,44482.19150386,1.2625,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.24,44765.5532749,1.2896,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.25,44890.84471484,1.2822,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.26,45035.42260385,1.2665,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.27,45037.77990738,1.2561,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.28,44774.06781141,1.2547,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.03.31,44604.19114425,1.3038,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.04.01,43237.86773659,1.4523,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.04.02,43579.20322786,1.4397,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.04.03,44232.08699758,1.4634,ESG_채권,JavaScript,2025-06-15 00:56:14
2025.04.04,44450.13462741,1.5651,ESG_채권,JavaScript,2025-06-15 00:56:14
