date,setup_amount,return_rate,tab_type,method,collection_time
2025.06.05,,,SRI,OCR,2025-06-27 01:17:07
2025.06.16,,,SRI,OCR,2025-06-27 01:17:07
2025.06.24,,,SRI,OCR,2025-06-27 01:17:07
2025.05.27,13134.22930831,0.0,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.05.28,13150.7423201,0.0801,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.05.29,13157.423788,1.0334,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.05.30,13130.147107,2.4716,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.02,13125.09777303,1.8823,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.04,13091.97425878,1.7974,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.05,13079.70465421,4.0897,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.09,13068.50228515,5.3106,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.10,13004.28515805,6.7094,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.11,12914.16565853,7.3212,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.12,12558.60550466,8.6082,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.13,12375.01353579,8.6738,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.16,12202.1391974,8.0222,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.17,12150.41651185,9.6694,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.18,12061.5161475,9.889,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.19,11988.84366177,10.2557,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.20,11838.50155464,10.5249,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.23,11790.84510515,11.4321,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.24,11750.15903037,11.448,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.25,11683.93912449,13.8346,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.26,11626.30306046,14.2455,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.06.27,11554.66219367,13.483,ESG_주식,JavaScript,2025-06-27 01:17:07
2025.05.27,,,ESG_주식,OCR,2025-06-27 01:17:07
2025.06.05,,,ESG_주식,OCR,2025-06-27 01:17:07
2025.06.16,,,ESG_주식,OCR,2025-06-27 01:17:07
2025.06.24,,,ESG_주식,OCR,2025-06-27 01:17:07
2025.05.27,58899.69140489,0.0,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.05.28,59257.16244594,0.05,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.05.29,59519.1138712,0.1037,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.05.30,59837.92291256,0.0762,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.02,60194.21921085,0.1412,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.04,60450.14354989,0.152,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.05,60828.28703111,0.062,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.09,61143.33711076,0.1232,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.10,61232.47224283,0.1313,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.11,61187.74203407,0.1435,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.12,61025.47627855,0.1247,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.13,61148.6310611,0.1416,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.16,61440.88055469,0.1374,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.17,61669.88710874,0.0891,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.18,62066.80848449,0.1523,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.19,62055.1658826,0.1353,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.20,62108.2070738,0.1395,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.23,62097.04144662,0.1874,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.24,62077.8617556,0.1551,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.25,61502.78978945,0.2208,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.26,60773.89962878,0.2426,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.06.27,60314.62303832,0.2858,ESG_채권,JavaScript,2025-06-27 01:17:07
2025.05.27,,,ESG_채권,OCR,2025-06-27 01:17:07
2025.06.05,,,ESG_채권,OCR,2025-06-27 01:17:07
2025.06.16,,,ESG_채권,OCR,2025-06-27 01:17:07
2025.06.24,,,ESG_채권,OCR,2025-06-27 01:17:07
