date,setup_amount,return_rate,tab_type,collection_date,collection_time,collection_period,period_text
2025.07.07,11564.3714726,0.0,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.08,11581.02008887,0.2712,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.09,11589.69506324,1.7887,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.10,11488.78467435,2.1565,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.11,11462.28562478,3.4936,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.14,11433.87952958,3.2664,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.15,11410.49325367,4.0299,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.16,11425.80146804,4.59,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.17,11448.33075389,4.0054,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.18,11470.48492413,4.0655,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.21,11497.66983295,3.9935,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.22,11507.96045456,4.5994,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.23,11513.396199,3.5228,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.24,11536.21029262,3.8837,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.25,11530.35465315,4.1886,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.28,11540.19527973,4.4522,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.29,11538.65846496,4.7451,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.30,11554.5859761,5.4097,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.31,11547.27546432,5.6983,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.01,11525.93192232,5.5573,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.04,11512.192569,2.5146,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.05,11516.91549515,2.7894,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.06,11517.31264153,4.4783,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.07,11540.38419998,4.5916,ESG_주식,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.07,60119.92538034,0.0,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.08,60044.7001615,0.0098,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.09,60012.43803073,0.0152,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.10,60206.26656034,0.0389,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.11,60445.40081274,0.1274,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.14,60482.08364667,0.1323,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.15,60408.24836454,0.0806,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.16,60867.7773518,0.1052,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.17,61508.9486719,0.1117,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.18,61732.98957955,0.0894,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.21,61923.0021581,0.145,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.22,62142.0409047,0.1931,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.23,62293.12988356,0.2133,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.24,62266.60760688,0.2319,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.25,62279.68721526,0.2063,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.28,62534.01341587,0.2242,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.29,62553.59889327,0.2816,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.30,63508.66908185,0.3005,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.07.31,63776.56484768,0.3206,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.01,64101.4943874,0.3208,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.04,64407.45782143,0.3174,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.05,65155.04887763,0.4291,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.06,65323.22872762,0.4494,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
2025.08.07,65941.69932373,0.4503,ESG_채권,2025-08-08,2025-08-08 01:23:59,01,1개월
